time,T,PAR,PET,PP,RG
2020-12-31,4.7,1.50887,0.6,2.5,3.19
2021-01-01,5.2,1.33859,0.5,0.2,2.83
2021-01-02,3.3499999999999996,0.60544,0.4,2.0,1.28
2021-01-03,2.95,2.01025,0.3,0.0,4.25
2021-01-04,2.9,1.68388,0.4,0.0,3.56
2021-01-05,2.9000000000000004,1.9676799999999999,0.3,0.0,4.16
2021-01-06,2.5500000000000003,1.82105,0.2,0.0,3.85
2021-01-07,3.5999999999999996,1.77375,0.1,1.3,3.75
2021-01-08,3.5999999999999996,1.76429,0.4,0.0,3.73
2021-01-09,3.0,2.10012,0.2,0.0,4.44
2021-01-10,4.8,1.10209,0.3,1.1,2.33
2021-01-11,8.8,0.37367,0.6,1.6,0.79
2021-01-12,10.3,0.6527399999999999,0.3,3.7,1.38
2021-01-13,10.05,0.24595999999999998,0.3,5.1,0.52
2021-01-14,6.699999999999999,1.85889,0.1,0.4,3.93
2021-01-15,7.9,0.5770599999999999,0.4,21.4,1.22
2021-01-16,8.7,1.4710299999999998,0.8,0.0,3.11
2021-01-17,6.5,1.28183,0.4,0.3,2.71
2021-01-18,9.25,0.61017,0.6,14.3,1.29
2021-01-19,10.6,0.45408,0.3,13.4,0.96
2021-01-20,7.45,1.59401,0.4,2.7,3.37
2021-01-21,4.8500000000000005,2.35554,0.5,1.3,4.98
2021-01-22,4.1,2.0764699999999996,0.4,3.4,4.39
2021-01-23,2.2,1.4426499999999998,0.4,8.5,3.05
2021-01-24,2.2,1.66969,0.5,4.6,3.53
2021-01-25,2.7,1.23453,0.4,6.0,2.61
2021-01-26,8.8,0.5344899999999999,0.4,15.8,1.13
2021-01-27,11.2,0.54868,0.4,7.1,1.16
2021-01-28,10.5,0.8466699999999999,0.6,2.2,1.79
2021-01-29,10.100000000000001,2.0812,1.0,12.3,4.4
2021-01-30,7.8,1.892,0.5,5.2,4.0
2021-01-31,8.8,0.82775,0.5,18.9,1.75
2021-02-01,9.7,1.0358699999999998,0.5,10.9,2.19
2021-02-02,9.65,1.14466,0.7,8.2,2.42
2021-02-03,8.0,0.77572,1.0,13.6,1.64
2021-02-04,8.25,1.7501,0.5,1.1,3.7
2021-02-05,6.4,1.9913299999999998,0.9,3.1,4.21
2021-02-06,6.9,1.88727,0.6,0.9,3.99
2021-02-07,5.5,1.9913299999999998,1.2,0.0,4.21
2021-02-08,3.4,0.96492,1.4,0.0,2.04
2021-02-09,2.4,2.11904,1.2,0.0,4.48
2021-02-10,2.55,1.68861,1.1,0.0,3.57
2021-02-11,4.5,2.17107,1.2,5.1,4.59
2021-02-12,7.35,1.4142700000000001,1.0,5.7,2.99
2021-02-13,10.2,1.20142,1.1,19.3,2.54
2021-02-14,10.850000000000001,3.0272,0.7,7.9,6.4
2021-02-15,10.45,2.29878,1.0,13.5,4.86
2021-02-16,8.7,3.6799399999999998,0.9,7.7,7.78
2021-02-17,6.8,1.8305099999999999,0.8,30.0,3.87
2021-02-18,6.85,2.68191,1.1,19.7,5.67
2021-02-19,10.15,1.8305099999999999,0.9,23.4,3.87
2021-02-20,9.45,1.81159,1.0,10.2,3.83
2021-02-21,8.45,4.077259999999999,1.1,3.2,8.62
2021-02-22,8.45,2.7481299999999997,0.9,12.9,5.81
2021-02-23,11.399999999999999,1.10682,0.7,22.3,2.34
2021-02-24,8.85,1.81159,1.0,3.2,3.83
2021-02-25,7.25,4.23808,1.1,0.3,8.96
2021-02-26,9.15,2.76705,1.1,0.6,5.85
2021-02-27,8.65,2.6629899999999997,0.9,5.4,5.63
2021-02-28,6.25,5.5577499999999995,1.0,0.0,11.75
2021-03-01,6.800000000000001,4.692159999999999,1.2,0.0,9.92
2021-03-02,5.9,5.38747,0.9,0.0,11.39
2021-03-03,6.0,2.79543,0.6,0.0,5.91
2021-03-04,5.7,2.35554,0.8,0.0,4.98
2021-03-05,5.2,3.60426,1.1,0.0,7.62
2021-03-06,7.449999999999999,3.4765499999999996,1.6,0.0,7.35
2021-03-07,7.35,1.78321,1.1,0.0,3.77
2021-03-08,8.100000000000001,2.14742,0.9,5.3,4.54
2021-03-09,9.9,0.7993699999999999,0.5,19.7,1.69
2021-03-10,10.55,1.40954,1.0,5.5,2.98
2021-03-11,7.05,4.59283,1.1,8.3,9.71
2021-03-12,6.949999999999999,2.9420599999999997,1.4,10.7,6.22
2021-03-13,5.949999999999999,4.692159999999999,1.6,5.6,9.92
2021-03-14,8.9,3.2211299999999996,1.3,0.3,6.81
2021-03-15,10.0,2.19945,0.7,3.3,4.65
2021-03-16,8.55,6.13481,1.1,0.8,12.97
2021-03-17,7.2,5.35909,1.1,0.1,11.33
2021-03-18,9.2,7.137569999999999,1.4,0.0,15.09
2021-03-19,11.700000000000001,7.44975,1.9,0.0,15.75
2021-03-20,8.7,4.31849,1.1,0.0,9.13
2021-03-21,7.35,3.7461599999999997,1.1,0.0,7.92
2021-03-22,9.45,2.9420599999999997,1.3,0.1,6.22
2021-03-23,9.4,3.34884,1.4,2.7,7.08
2021-03-24,8.85,3.3583,1.2,2.9,7.1
2021-03-25,9.65,5.07529,1.4,3.7,10.73
2021-03-26,5.5,5.02799,1.3,7.1,10.63
2021-03-27,8.95,2.2704,1.3,7.6,4.8
2021-03-28,11.75,1.31967,0.9,2.2,2.79
2021-03-29,11.55,1.52306,0.7,0.8,3.22
2021-03-30,10.8,7.39772,1.7,0.0,15.64
2021-03-31,9.55,2.16634,0.8,2.1,4.58
2021-04-01,13.0,7.832879999999999,2.3,0.1,16.56
2021-04-02,10.8,8.70793,2.1,0.0,18.41
2021-04-03,7.65,9.251879999999998,2.0,0.0,19.56
2021-04-04,6.55,8.41467,1.7,0.0,17.79
2021-04-05,6.699999999999999,7.1895999999999995,1.8,0.3,15.2
2021-04-06,5.550000000000001,7.8045,1.9,0.8,16.5
2021-04-07,7.1499999999999995,6.262519999999999,1.7,1.3,13.24
2021-04-08,7.8,5.4726099999999995,1.7,2.0,11.57
2021-04-09,7.5,7.13284,1.8,3.4,15.08
2021-04-10,5.449999999999999,9.21877,2.3,0.9,19.49
2021-04-11,4.5,9.114709999999999,1.9,0.7,19.27
2021-04-12,6.6,10.20261,2.1,2.3,21.57
2021-04-13,7.1,11.044550000000001,2.5,0.0,23.35
2021-04-14,8.25,9.76272,2.5,0.0,20.64
2021-04-15,8.9,10.86008,2.7,0.0,22.96
2021-04-16,9.25,4.09145,1.9,0.0,8.65
2021-04-17,9.95,4.30903,1.7,7.7,9.11
2021-04-18,9.3,2.2704,0.9,2.9,4.8
2021-04-19,9.649999999999999,3.4765499999999996,1.2,5.2,7.35
2021-04-20,10.0,3.06504,1.1,1.4,6.48
2021-04-21,12.5,10.4533,3.4,0.0,22.1
2021-04-22,13.25,10.599929999999999,4.0,0.0,22.41
2021-04-23,14.25,9.77691,4.4,0.0,20.67
2021-04-24,16.05,10.51479,4.7,0.0,22.23
2021-04-25,12.15,12.014199999999999,3.8,0.0,25.4
2021-04-26,9.25,12.12772,2.9,0.0,25.64
2021-04-27,10.55,8.154519999999998,2.3,0.6,17.24
2021-04-28,9.5,9.62555,2.7,0.0,20.35
2021-04-29,7.5,11.20537,2.5,0.0,23.69
2021-04-30,6.2,6.05913,1.7,0.9,12.81
2021-05-01,7.35,8.66063,2.1,0.1,18.31
2021-05-02,6.6,11.76351,2.6,0.0,24.87
2021-05-03,10.4,5.7280299999999995,1.7,19.2,12.11
2021-05-04,8.2,11.26686,2.8,2.1,23.82
2021-05-05,7.800000000000001,9.384319999999999,2.6,0.4,19.84
2021-05-06,7.0,13.43793,3.2,0.0,28.41
2021-05-07,6.65,8.59914,2.2,5.5,18.18
2021-05-08,11.8,5.6570800000000006,1.6,10.4,11.96
2021-05-09,11.85,6.10643,1.9,3.3,12.91
2021-05-10,10.45,6.45172,1.9,4.0,13.64
2021-05-11,10.5,4.432009999999999,1.6,9.0,9.37
2021-05-12,10.95,9.11944,2.5,10.2,19.28
2021-05-13,9.25,12.02839,2.8,0.0,25.43
2021-05-14,8.65,4.65905,1.5,5.2,9.85
2021-05-15,10.9,8.87821,2.3,10.3,18.77
2021-05-16,9.4,10.7371,2.5,2.5,22.7
2021-05-17,10.6,9.89989,2.5,1.0,20.93
2021-05-18,9.7,12.82776,3.0,5.5,27.12
2021-05-19,10.55,9.360669999999999,2.5,6.3,19.79
2021-05-20,11.0,3.54277,1.2,29.4,7.49
2021-05-21,9.95,4.6070199999999994,1.5,10.0,9.74
2021-05-22,9.85,12.18921,3.1,1.2,25.77
2021-05-23,9.55,10.15058,2.5,15.4,21.46
2021-05-24,9.4,12.41152,2.9,1.6,26.24
2021-05-25,10.95,4.43674,1.4,11.3,9.38
2021-05-26,11.5,8.62279,2.6,0.5,18.23
2021-05-27,11.05,3.1785599999999996,1.2,8.4,6.72
2021-05-28,9.85,14.4738,3.5,0.0,30.6
2021-05-29,11.15,13.792679999999999,3.5,0.0,29.16
2021-05-30,13.2,13.863629999999999,3.9,0.0,29.31
2021-05-31,12.45,4.75365,2.0,1.2,10.05
2021-06-01,10.8,2.19945,1.1,5.6,4.65
2021-06-02,12.75,1.7359099999999998,1.0,16.1,3.67
2021-06-03,11.5,2.0953899999999996,0.9,1.5,4.43
2021-06-04,12.649999999999999,5.04691,1.5,4.4,10.67
2021-06-05,12.75,8.44778,2.6,0.0,17.86
2021-06-06,11.100000000000001,12.43517,3.3,0.0,26.29
2021-06-07,12.55,6.0685899999999995,1.9,4.9,12.83
2021-06-08,14.1,3.23059,1.1,8.1,6.83
2021-06-09,14.149999999999999,2.78124,1.0,4.6,5.88
2021-06-10,14.55,2.8947599999999998,1.0,2.2,6.12
2021-06-11,14.0,10.9736,3.1,0.1,23.2
2021-06-12,14.600000000000001,9.143089999999999,2.9,0.0,19.33
2021-06-13,15.55,8.87348,2.8,0.1,18.76
2021-06-14,12.85,11.649989999999999,3.1,0.1,24.63
2021-06-15,11.850000000000001,2.52109,0.9,9.7,5.33
2021-06-16,13.45,11.574309999999999,3.2,0.4,24.47
2021-06-17,12.25,12.92236,3.6,0.9,27.32
2021-06-18,11.1,8.561300000000001,2.7,0.0,18.1
2021-06-19,11.1,5.03272,2.0,1.3,10.64
2021-06-20,14.95,5.56248,2.5,0.0,11.76
2021-06-21,13.399999999999999,13.49469,3.7,0.0,28.53
2021-06-22,10.6,8.845099999999999,2.5,1.2,18.7
2021-06-23,13.3,9.66812,2.8,0.1,20.44
2021-06-24,13.0,3.7367,1.3,2.1,7.9
2021-06-25,13.2,9.04849,2.8,0.0,19.13
2021-06-26,13.25,11.427679999999999,3.5,0.0,24.16
2021-06-27,14.8,14.402849999999999,4.1,0.0,30.45
2021-06-28,14.75,13.23927,3.8,0.0,27.99
2021-06-29,13.95,14.26095,3.8,0.0,30.15
2021-06-30,13.299999999999999,14.36501,3.9,0.0,30.37
2021-07-01,14.15,5.2171899999999996,2.1,0.0,11.03
2021-07-02,15.05,5.04218,2.2,3.1,10.66
2021-07-03,15.75,4.152939999999999,1.6,3.8,8.78
2021-07-04,13.850000000000001,4.87663,1.8,4.7,10.31
2021-07-05,13.95,11.43241,3.5,0.0,24.17
2021-07-06,14.0,1.88727,1.1,5.1,3.99
2021-07-07,13.85,3.4954699999999996,1.4,1.7,7.39
2021-07-08,14.100000000000001,5.08948,2.0,0.0,10.76
2021-07-09,16.95,8.3721,3.0,0.4,17.7
2021-07-10,16.1,7.690980000000001,2.6,7.1,16.26
2021-07-11,14.25,4.76784,1.8,1.0,10.08
2021-07-12,15.45,7.86126,2.5,0.0,16.62
2021-07-13,15.3,7.91329,2.5,0.5,16.73
2021-07-14,15.399999999999999,5.12259,1.8,0.1,10.83
2021-07-15,14.9,7.307849999999999,2.2,0.1,15.45
2021-07-16,17.7,13.57983,4.4,0.0,28.71
2021-07-17,19.25,12.572339999999999,4.3,0.0,26.58
2021-07-18,18.0,13.36225,4.2,0.0,28.25
2021-07-19,18.05,13.31022,4.2,0.0,28.14
2021-07-20,16.85,10.65669,3.3,0.0,22.53
2021-07-21,22.05,9.77691,4.1,0.0,20.67
2021-07-22,24.4,11.09658,5.4,0.0,23.46
2021-07-23,22.15,10.05598,4.4,0.0,21.26
2021-07-24,20.4,12.85614,4.5,0.0,27.18
2021-07-25,17.9,12.00947,3.7,0.0,25.39
2021-07-26,16.7,2.52582,1.5,8.3,5.34
2021-07-27,16.3,8.305879999999998,3.0,0.6,17.56
2021-07-28,15.05,11.186449999999999,3.4,3.2,23.65
2021-07-29,14.6,3.62318,1.8,3.2,7.66
2021-07-30,15.65,6.319279999999999,2.3,8.0,13.36
2021-07-31,15.799999999999999,6.7024099999999995,2.2,2.7,14.17
2021-08-01,14.55,9.21877,3.0,0.0,19.49
2021-08-02,13.8,2.63461,1.2,1.1,5.57
2021-08-03,15.75,7.65787,2.5,0.0,16.19
2021-08-04,15.8,4.75365,1.8,10.8,10.05
2021-08-05,16.1,5.0090699999999995,1.7,6.8,10.59
2021-08-06,15.55,6.82539,2.2,10.6,14.43
2021-08-07,15.5,7.501779999999999,2.7,0.6,15.86
2021-08-08,15.75,6.13481,2.3,0.2,12.97
2021-08-09,14.950000000000001,8.7978,2.5,0.3,18.6
2021-08-10,14.45,6.18684,1.8,1.2,13.08
2021-08-11,15.65,10.44857,2.8,7.7,22.09
2021-08-12,15.450000000000001,10.349239999999998,3.1,1.9,21.88
2021-08-13,16.0,8.33426,2.9,0.4,17.62
2021-08-14,15.25,3.9542799999999994,1.5,12.5,8.36
2021-08-15,15.8,5.70911,2.1,10.1,12.07
2021-08-16,14.55,4.630669999999999,2.0,0.2,9.79
2021-08-17,14.35,5.3922,1.9,0.4,11.4
2021-08-18,14.15,5.690189999999999,1.8,1.2,12.03
2021-08-19,15.8,3.6799399999999998,1.2,4.5,7.78
2021-08-20,17.0,3.6752099999999994,1.4,15.3,7.77
2021-08-21,15.899999999999999,5.955069999999999,1.8,3.2,12.59
2021-08-22,15.899999999999999,2.17107,1.1,0.0,4.59
2021-08-23,17.8,6.48483,2.2,0.0,13.71
2021-08-24,18.55,10.24518,3.4,0.0,21.66
2021-08-25,15.350000000000001,8.017349999999999,2.5,0.0,16.95
2021-08-26,15.45,9.98503,2.8,0.0,21.11
2021-08-27,15.3,7.43556,2.2,0.1,15.72
2021-08-28,16.6,7.686249999999999,2.3,0.0,16.25
2021-08-29,15.7,9.7438,2.7,0.0,20.6
2021-08-30,16.75,4.45093,1.8,0.0,9.41
2021-08-31,16.8,4.257,2.1,0.0,9.0
2021-09-01,15.5,3.50493,1.8,0.0,7.41
2021-09-02,16.35,3.9921199999999994,1.9,0.0,8.44
2021-09-03,15.25,4.346869999999999,1.7,0.0,9.19
2021-09-04,17.05,6.54632,2.3,0.0,13.84
2021-09-05,17.299999999999997,4.61175,1.9,0.0,9.75
2021-09-06,17.9,8.83564,2.6,0.0,18.68
2021-09-07,20.299999999999997,8.86875,3.3,0.2,18.75
2021-09-08,19.450000000000003,3.7887299999999997,1.8,5.3,8.01
2021-09-09,16.25,1.0878999999999999,0.7,19.4,2.3
2021-09-10,14.7,5.458419999999999,1.7,1.2,11.54
2021-09-11,14.7,5.3259799999999995,1.7,0.1,11.26
2021-09-12,14.95,5.00434,1.8,1.6,10.58
2021-09-13,15.5,1.67442,1.0,17.7,3.54
2021-09-14,14.600000000000001,4.95704,1.4,5.8,10.48
2021-09-15,13.049999999999999,4.4462,1.3,0.4,9.4
2021-09-16,16.549999999999997,2.26567,1.1,20.0,4.79
2021-09-17,15.049999999999999,8.05046,1.9,2.0,17.02
2021-09-18,12.75,1.76429,0.8,5.3,3.73
2021-09-19,14.75,6.711869999999999,1.9,3.0,14.19
2021-09-20,15.75,5.1084000000000005,1.6,0.6,10.8
2021-09-21,15.55,3.06977,1.1,1.0,6.49
2021-09-22,16.75,5.3449,1.7,0.3,11.3
2021-09-23,15.45,5.57194,1.5,3.9,11.78
2021-09-24,15.649999999999999,1.84943,0.7,1.7,3.91
2021-09-25,16.2,2.82381,1.1,0.9,5.97
2021-09-26,14.049999999999999,2.24202,1.2,9.0,4.74
2021-09-27,12.5,4.99488,2.0,3.4,10.56
2021-09-28,11.8,5.018529999999999,1.9,4.9,10.61
2021-09-29,12.25,3.8880600000000003,1.4,7.2,8.22
2021-09-30,14.55,1.5892799999999998,1.0,6.9,3.36
2021-10-01,11.95,5.798979999999999,1.8,3.8,12.26
2021-10-02,11.05,5.07529,1.5,7.1,10.73
2021-10-03,12.15,4.46512,1.6,9.6,9.44
2021-10-04,12.1,2.52109,1.2,7.1,5.33
2021-10-05,12.5,5.770599999999999,1.7,0.9,12.2
2021-10-06,13.45,1.1352,0.7,4.8,2.4
2021-10-07,15.850000000000001,0.49191999999999997,0.4,17.8,1.04
2021-10-08,15.65,0.87505,0.6,64.7,1.85
2021-10-09,12.8,5.2171899999999996,0.9,0.9,11.03
2021-10-10,11.2,5.458419999999999,1.0,0.1,11.54
2021-10-11,10.75,4.9854199999999995,1.0,0.0,10.54
2021-10-12,9.85,4.51715,0.8,0.1,9.55
2021-10-13,9.85,2.85219,0.8,0.1,6.03
2021-10-14,14.45,1.9724099999999998,1.0,0.0,4.17
2021-10-15,12.65,4.422549999999999,0.9,0.1,9.35
2021-10-16,14.5,0.9885699999999998,0.8,10.3,2.09
2021-10-17,14.55,2.67718,0.7,2.0,5.66
2021-10-18,15.35,1.2912899999999998,0.7,19.4,2.73
2021-10-19,14.4,2.6866399999999997,0.9,6.0,5.68
2021-10-20,11.15,3.50493,1.0,17.9,7.41
2021-10-21,9.55,3.82184,0.9,1.2,8.08
2021-10-22,11.55,1.61293,1.4,0.0,3.41
2021-10-23,12.899999999999999,0.60071,0.9,22.2,1.27
2021-10-24,12.7,3.4339799999999996,1.0,3.2,7.26
2021-10-25,11.7,3.4954699999999996,0.9,2.9,7.39
2021-10-26,14.5,1.5892799999999998,0.7,6.6,3.36
2021-10-27,14.1,0.5912499999999999,0.5,16.2,1.25
2021-10-28,10.5,2.46433,0.4,6.8,5.21
2021-10-29,9.05,1.80686,0.6,6.0,3.82
2021-10-30,10.5,2.71975,0.8,16.1,5.75
2021-10-31,10.0,1.0264099999999998,1.2,11.0,2.17
2021-11-01,9.25,2.6062299999999996,0.9,4.6,5.51
2021-11-02,8.8,1.75956,0.7,10.5,3.72
2021-11-03,8.9,3.03666,0.7,1.2,6.42
2021-11-04,8.649999999999999,2.8616499999999996,0.6,0.2,6.05
2021-11-05,10.4,1.75956,0.6,0.8,3.72
2021-11-06,11.7,0.8939699999999999,0.7,3.6,1.89
2021-11-07,10.1,1.3243999999999998,0.5,0.9,2.8
2021-11-08,13.8,0.9507299999999999,0.5,6.8,2.01
2021-11-09,12.25,2.15215,0.3,1.4,4.55
2021-11-10,9.1,1.61293,0.3,0.9,3.41
2021-11-11,12.1,0.6621999999999999,0.7,8.1,1.4
2021-11-12,11.899999999999999,1.23453,0.8,2.5,2.61
2021-11-13,12.0,0.75207,0.5,1.6,1.59
2021-11-14,12.75,0.5770599999999999,0.4,3.8,1.22
2021-11-15,11.15,2.06228,0.4,0.2,4.36
2021-11-16,11.65,1.0358699999999998,0.8,1.3,2.19
2021-11-17,11.399999999999999,1.2912899999999998,0.7,0.0,2.73
2021-11-18,12.600000000000001,1.23926,0.4,3.1,2.62
2021-11-19,11.2,0.9176199999999999,0.5,1.2,1.94
2021-11-20,10.5,0.86559,0.7,2.2,1.83
2021-11-21,7.85,2.29405,0.7,0.9,4.85
2021-11-22,5.2,2.46433,0.3,0.0,5.21
2021-11-23,4.6,2.3933799999999996,0.1,0.0,5.06
2021-11-24,5.8999999999999995,1.3149399999999998,0.4,2.5,2.78
2021-11-25,8.55,1.16831,1.2,1.3,2.47
2021-11-26,7.8999999999999995,1.00276,1.2,3.9,2.12
2021-11-27,6.1,1.1872299999999998,1.2,4.3,2.51
2021-11-28,8.85,0.8892399999999999,0.7,8.7,1.88
2021-11-29,9.7,1.5561699999999998,0.2,0.6,3.29
2021-11-30,11.3,0.54868,0.8,16.2,1.16
2021-12-01,8.6,1.0784399999999998,1.3,6.1,2.28
2021-12-02,9.899999999999999,0.9365399999999999,0.6,7.3,1.98
2021-12-03,9.7,0.40678,0.6,5.1,0.86
2021-12-04,7.0,1.1824999999999999,1.1,6.0,2.5
2021-12-05,8.2,1.61293,0.4,6.1,3.41
2021-12-06,8.0,1.0689799999999998,0.8,3.5,2.26
2021-12-07,7.550000000000001,0.59598,0.9,29.4,1.26
2021-12-08,5.6,1.24399,1.1,10.0,2.63
2021-12-09,9.1,0.88451,0.5,7.7,1.87
2021-12-10,7.1499999999999995,0.8513999999999999,0.6,2.8,1.8
2021-12-11,11.3,0.40678,0.4,3.9,0.86
2021-12-12,9.85,0.29799,0.6,6.2,0.63
2021-12-13,6.05,0.9223499999999999,0.2,0.2,1.95
2021-12-14,7.15,1.17777,0.3,0.1,2.49
2021-12-15,10.65,0.87505,0.4,0.4,1.85
2021-12-16,7.15,0.5817899999999999,0.3,0.0,1.23
2021-12-17,7.699999999999999,1.75483,0.1,0.1,3.71
2021-12-18,6.25,1.05952,0.4,0.1,2.24
2021-12-19,7.050000000000001,1.75483,0.2,0.0,3.71
2021-12-20,8.85,0.6716599999999999,1.0,0.0,1.42
2021-12-21,9.15,0.74734,1.1,0.0,1.58
2021-12-22,10.8,0.29325999999999997,0.8,24.7,0.62
2021-12-23,11.65,1.14939,0.2,4.1,2.43
2021-12-24,10.75,1.3527799999999999,0.5,10.4,2.86
2021-12-25,10.6,1.1730399999999999,0.2,9.8,2.48
2021-12-26,8.1,1.28656,0.2,1.2,2.72
2021-12-27,9.6,1.7169899999999998,0.3,0.9,3.63
2021-12-28,9.65,0.70004,0.6,7.7,1.48
2021-12-29,12.6,1.1966899999999998,0.5,9.9,2.53
2021-12-30,12.7,0.30272,0.3,22.2,0.64
2021-12-31,13.2,0.44461999999999996,0.7,2.0,0.94
